geneNcbiID,geneDSI,geneDPI,diseaseName,score,gene_index,disease_index
3458,0.27,1.0,Bipolar Disorder,0.75,116,16
9900,0.577,0.739,Schizophrenias,0.75,1117,14
1129,0.595,0.826,Bipolar Disorder,0.75,1096,16
356,0.368,0.913,Type 2 Diabetes,0.75,921,0
9559,0.744,0.435,Type 2 Diabetes,0.75,1118,0
181,0.478,0.957,Type 2 Diabetes,0.75,1119,0
5058,0.462,0.913,Schizophrenias,0.75,607,14
1674,0.412,0.913,Breast Cancer,0.75,1060,1
929,0.379,0.957,Cystic Fibrosis,0.75,1120,5
2729,0.491,0.913,Type 2 Diabetes,0.75,1121,0
4535,0.476,0.913,Bipolar Disorder,0.75,749,16
6194,0.528,0.826,Breast Cancer,0.75,1122,1
93663,0.704,0.478,Schizophrenias,0.75,1123,14
478,0.491,0.87,Bipolar Disorder,0.75,313,16
3575,0.454,0.826,Breast Cancer,0.7000000000000001,1124,1
213,0.278,0.957,Epilepsies,0.7000000000000001,202,13
916,0.386,0.957,Rheumatoid arthritis,0.7000000000000001,1125,10
2670,0.365,0.913,Bipolar Disorder,0.7000000000000001,377,16
351,0.38,0.957,Bipolar Disorder,0.7000000000000001,5,16
1234,0.403,0.913,Colorectal Cancer,0.7000000000000001,537,7
2147,0.333,0.957,Rheumatoid arthritis,0.7000000000000001,538,10
3570,0.419,0.87,Schizophrenias,0.7000000000000001,334,14
1576,0.413,0.957,Schizophrenias,0.7000000000000001,789,14
1577,0.461,0.957,Schizophrenias,0.7000000000000001,1126,14
2952,0.389,0.957,Cardiovascular Diseases,0.7000000000000001,332,12
3439,0.35,0.957,Colorectal Cancer,0.7000000000000001,1127,7
3572,0.439,0.913,Colorectal Cancer,0.7000000000000001,762,7
3557,0.353,0.957,Cardiovascular Diseases,0.7000000000000001,232,12
8398,0.482,0.957,Schizophrenias,0.7000000000000001,887,14
7139,0.491,0.87,Cardiovascular Diseases,0.7000000000000001,1128,12
2091,0.591,0.696,Breast Cancer,0.7000000000000001,1129,1
551,0.36,0.957,Bipolar Disorder,0.7000000000000001,550,16
2289,0.492,0.957,Rheumatoid arthritis,0.7000000000000001,1041,10
7422,0.247,0.957,Bipolar Disorder,0.7000000000000001,226,16
6236,0.581,0.826,Breast Cancer,0.7000000000000001,750,1
1356,0.409,0.957,Rheumatoid arthritis,0.7000000000000001,848,10
9308,0.511,0.87,Rheumatoid arthritis,0.7000000000000001,1130,10
2784,0.518,0.87,Schizophrenias,0.7000000000000001,1090,14
2626,0.415,0.913,Colorectal Cancer,0.7000000000000001,1131,7
7099,0.321,0.957,Bipolar Disorder,0.7000000000000001,346,16
2596,0.472,0.913,Bipolar Disorder,0.7000000000000001,1132,16
4133,0.497,0.87,Bipolar Disorder,0.7000000000000001,1133,16
540,0.469,0.913,Colorectal Cancer,0.7000000000000001,1134,7
5889,0.487,0.87,Breast Cancer,0.7,596,1
860,0.418,0.913,Breast Cancer,0.7,1135,1
3486,0.379,0.913,Colorectal Cancer,0.7,320,7
1890,0.435,0.87,Colorectal Cancer,0.7,1136,7
4089,0.367,0.87,Breast Cancer,0.7,106,1
5892,0.575,0.652,Breast Cancer,0.7,835,1
10111,0.517,0.826,Breast Cancer,0.7,837,1
7516,0.483,0.913,Breast Cancer,0.7,1137,1
7516,0.483,0.913,Breast Cancer,0.7,1137,1
1437,0.299,0.957,Schizophrenias,0.7,510,14
1789,0.424,0.913,Breast Cancer,0.7,1138,1
1557,0.43,0.957,Breast Cancer,0.7,566,1
4128,0.425,0.957,Bipolar Disorder,0.7,512,16
3488,0.504,0.913,Breast Cancer,0.7,1139,1
4595,0.459,0.87,Breast Cancer,0.7,918,1
10664,0.46,0.87,Breast Cancer,0.7,1140,1
894,0.444,0.913,Breast Cancer,0.7,771,1
4830,0.456,0.913,Colorectal Cancer,0.7,1141,7
5395,0.461,0.913,Breast Cancer,0.7,692,1
2886,0.583,0.609,Breast Cancer,0.7,1142,1
5965,0.562,0.783,Breast Cancer,0.7,1143,1
4046,0.622,0.609,Breast Cancer,0.7,1144,1
4595,0.459,0.87,Breast Cancer,0.7,918,1
3077,0.42,0.913,Cystic Fibrosis,0.7,397,5
6667,0.427,0.913,Colorectal Cancer,0.7,1145,7
4548,0.459,0.913,Breast Cancer,0.7,1146,1
30816,0.555,0.826,Schizophrenias,0.7,1147,14
5894,0.407,0.913,Breast Cancer,0.7,801,1
5321,0.479,0.913,Schizophrenias,0.7,1148,14
5890,0.554,0.87,Breast Cancer,0.7,1149,1
203062,0.751,0.217,Schizophrenias,0.7,1150,14
8911,0.591,0.826,Schizophrenias,0.7,1151,14
400765,0.717,0.435,Schizophrenias,0.7,1152,14
921,0.46,0.826,Rheumatoid arthritis,0.7,1153,10
10135,0.413,0.913,Colorectal Cancer,0.7,1154,7
7298,0.397,0.957,Rheumatoid arthritis,0.7,78,10
4524,0.338,0.913,Parkinson Disease,0.7,225,4
10381,0.426,0.957,Breast Cancer,0.7,1155,1
1535,0.492,0.87,Type 2 Diabetes,0.7,1156,0
2821,0.43,0.913,Breast Cancer,0.7,1157,1
92140,0.487,0.87,Colorectal Cancer,0.7,816,7
10135,0.413,0.913,Colorectal Cancer,0.7,1154,7
4282,0.397,0.957,Breast Cancer,0.7,794,1
567,0.368,0.957,Colorectal Cancer,0.7,1158,7
1545,0.433,0.913,Colorectal Cancer,0.7,326,7
1544,0.445,0.913,Colorectal Cancer,0.7,656,7
2335,0.349,0.913,Colorectal Cancer,0.7,502,7
4552,0.468,0.913,Colorectal Cancer,0.7,1159,7
1072,0.481,0.913,Breast Cancer,0.7,1160,1
2072,0.446,0.913,Breast Cancer,0.7,1161,1
5424,0.486,0.913,Breast Cancer,0.7,853,1
356,0.368,0.913,Lung Cancer,0.7,921,19
1815,0.483,0.913,Bipolar Disorder,0.7,598,16
6648,0.353,1.0,Schizophrenias,0.7,250,14
2596,0.472,0.913,Schizophrenias,0.7,1132,14
894,0.444,0.913,Type 2 Diabetes,0.7,771,0
471,0.56,0.913,Rheumatoid arthritis,0.7,1162,10
7980,0.519,0.739,Colorectal Cancer,0.7,1163,7
83729,0.464,0.87,Breast Cancer,0.7,1164,1
5047,0.471,0.87,Breast Cancer,0.7,1165,1
4292,0.382,0.913,Lung Cancer,0.7,36,19
4088,0.398,0.913,Lung Cancer,0.7,936,19
3699,0.635,0.696,Schizophrenias,0.7,1166,14
54805,0.625,0.435,Schizophrenias,0.7,1167,14
8626,0.399,0.87,Breast Cancer,0.7,1168,1
406996,0.484,0.913,Breast Cancer,0.7,1169,1
10363,0.783,0.304,Type 2 Diabetes,0.7,1170,0
7494,0.467,0.957,Bipolar Disorder,0.7,838,16
103,0.484,0.87,Breast Cancer,0.7,1171,1
488,0.5,0.913,Schizophrenias,0.7,1172,14
2260,0.339,0.957,Schizophrenias,0.7,227,14
330,0.48,0.87,Colorectal Cancer,0.7,1173,7
3716,0.425,0.913,Colorectal Cancer,0.7,1174,7
2823,0.546,0.913,Schizophrenias,0.7,1175,14
81567,0.513,0.87,Schizophrenias,0.7,1176,14
3490,0.47,0.87,Breast Cancer,0.7,1177,1
841,0.409,0.913,Lung Cancer,0.7,427,19
103,0.484,0.87,Breast Cancer,0.7,1171,1
7498,0.468,0.913,Cardiovascular Diseases,0.7,1081,12
83667,0.458,0.913,Colorectal Cancer,0.7,1178,7
3606,0.341,0.957,Schizophrenias,0.7,508,14
23229,0.532,0.913,Epilepsies,0.7,1179,13
875,0.425,0.957,Cardiovascular Diseases,0.7,1180,12
7040,0.264,0.913,Schizophrenias,0.7,82,14
54715,0.514,0.957,Schizophrenias,0.7,1181,14
5305,0.633,0.696,Schizophrenias,0.7,1182,14
60468,0.548,0.826,Type 1 Diabetes,0.7,1183,3
7913,0.509,0.826,Breast Cancer,0.7,1184,1
6095,0.47,0.913,Bipolar Disorder,0.7,1185,16
1030,0.418,0.957,Breast Cancer,0.7,1186,1
1719,0.485,0.913,Rheumatoid arthritis,0.7,971,10
6424,0.488,0.783,Type 2 Diabetes,0.7,1187,0
5966,0.491,0.913,Rheumatoid arthritis,0.7,1188,10
6364,0.452,0.913,Breast Cancer,0.7,1189,1
25824,0.487,0.913,Breast Cancer,0.7,1190,1
79258,0.584,0.739,Rheumatoid arthritis,0.7,1191,10
1621,0.486,0.957,Bipolar Disorder,0.7,687,16
27246,0.704,0.522,Breast Cancer,0.7,1192,1
6506,0.469,0.913,Type 2 Diabetes,0.7,622,0
7531,0.51,0.87,Schizophrenias,0.7,1193,14
9817,0.451,0.913,Breast Cancer,0.7,1194,1
8914,0.556,0.957,Breast Cancer,0.7,1195,1
2913,0.564,0.826,Bipolar Disorder,0.7,590,16
3105,0.405,0.913,Schizophrenias,0.7,1196,14
2255,0.484,0.87,Breast Cancer,0.7,1197,1
203228,0.502,0.826,Schizophrenias,0.7,30,14
27086,0.443,0.957,Schizophrenias,0.7,1198,14
4137,0.351,0.957,PPND,0.7,3,21
7052,0.423,0.913,Colorectal Cancer,0.7,863,7
406943,0.534,0.826,Breast Cancer,0.7,1199,1
8204,0.562,0.826,Breast Cancer,0.7,1200,1
338,0.373,0.913,Colorectal Cancer,0.7,76,7
5588,0.481,0.913,Rheumatoid arthritis,0.7,1201,10
836,0.363,0.913,Type 2 Diabetes,0.7,608,0
23705,0.454,0.87,Breast Cancer,0.7,1202,1
406921,0.488,0.913,Breast Cancer,0.7,1203,1
54790,0.418,0.913,Colorectal Cancer,0.7,1204,7
942,0.424,0.913,Type 1 Diabetes,0.7,1205,3
6199,0.645,0.565,Breast Cancer,0.7,1206,1
7450,0.352,0.957,Breast Cancer,0.7,513,1
4204,0.405,0.957,Schizophrenias,0.7,249,14
9463,0.595,0.913,Schizophrenias,0.7,1207,14
8085,0.405,0.87,Breast Cancer,0.7,1208,1
1270,0.519,0.913,Schizophrenias,0.7,736,14
9156,0.52,0.826,Breast Cancer,0.7,1209,1
23621,0.526,0.87,Schizophrenias,0.7,33,14
840,0.519,0.913,Breast Cancer,0.7,1210,1
1909,0.442,0.913,Type 2 Diabetes,0.7,1211,0
629,0.459,0.913,Type 1 Diabetes,0.7,1049,3
1610,0.556,0.913,Bipolar Disorder,0.7,234,16
2668,0.423,0.913,Bipolar Disorder,0.7,98,16
2554,0.544,0.739,Schizophrenias,0.7,1212,14
886,0.567,0.826,Schizophrenias,0.7,1213,14
1385,0.411,0.957,Schizophrenias,0.7,1214,14
148,0.564,0.913,Schizophrenias,0.7,1215,14
55818,0.554,0.826,Breast Cancer,0.7,1216,1
23705,0.454,0.87,Breast Cancer,0.7,1202,1
55830,0.647,0.652,Amyotrophic Lateral Sclerosis (ALS),0.7,1217,8
10371,0.422,0.913,Schizophrenias,0.7,1040,14
10814,0.673,0.391,Schizophrenias,0.7,1218,14
5653,0.528,0.783,Parkinson Disease,0.7,742,4
115111,0.727,0.565,Hypothyroidism,0.7,1219,18
108,0.631,0.609,Bipolar Disorder,0.7,1220,16
80306,0.676,0.522,Breast Cancer,0.7,1221,1
7019,0.5,0.913,Alzheimer Disease,0.7,754,2
5789,0.534,0.957,Type 2 Diabetes,0.7,1222,0
51299,0.624,0.739,Schizophrenias,0.7,1223,14
3350,0.474,0.913,Bipolar Disorder,0.7,506,16
1776,0.507,0.826,Rheumatoid arthritis,0.7,642,10
2073,0.474,0.826,Colorectal Cancer,0.7,1224,7
4135,0.575,0.913,Schizophrenias,0.7,1225,14
1385,0.411,0.957,Parkinson Disease,0.7,1214,4
6868,0.433,0.913,Type 2 Diabetes,0.7,385,0
2177,0.48,0.913,Breast Cancer,0.7,1226,1
6426,0.519,0.87,Breast Cancer,0.7,1227,1
8651,0.436,0.913,Colorectal Cancer,0.7,484,7
55626,0.617,0.696,Schizophrenias,0.7,1228,14
840,0.519,0.913,Breast Cancer,0.7,1210,1
3831,0.686,0.478,Alzheimer Disease,0.7,1229,2
5270,0.444,0.87,Alzheimer Disease,0.7,859,2
3170,0.488,0.87,Type 2 Diabetes,0.7,1230,0
3697,0.622,0.696,Bipolar Disorder,0.7,1231,16
1789,0.424,0.913,Schizophrenias,0.7,1138,14
6558,0.523,0.87,Schizophrenias,0.7,1023,14
6550,0.531,0.87,Cystic Fibrosis,0.7,1232,5
7391,0.563,0.739,Type 2 Diabetes,0.7,1110,0
8527,0.738,0.478,Type 2 Diabetes,0.7,1233,0
1230,0.477,0.913,Rheumatoid arthritis,0.7,1234,10
1191,0.39,0.913,Systemic lupus erythematosus,0.7,74,15
6470,0.554,0.739,Breast Cancer,0.7,1235,1
8930,0.591,0.783,Colorectal Cancer,0.7,1236,7
6721,0.503,0.826,Type 2 Diabetes,0.7,1237,0
5783,0.526,0.913,Breast Cancer,0.7,1238,1
1234,0.403,0.913,Type 1 Diabetes,0.7,537,3
6338,0.568,0.826,Cystic Fibrosis,0.7,1239,5
2019,0.585,0.696,Parkinson Disease,0.7,1240,4
54986,0.612,0.739,Schizophrenias,0.7,1241,14
7076,0.359,0.913,Type 2 Diabetes,0.7,1116,0
7849,0.427,0.87,Hypothyroidism,0.7,277,18
57555,0.641,0.565,Schizophrenias,0.7,1242,14
4192,0.36,0.913,Schizophrenias,0.7,1243,14
488,0.5,0.913,Type 2 Diabetes,0.7,1172,0
2893,0.585,0.826,Schizophrenias,0.7,1244,14
6529,0.526,0.87,Schizophrenias,0.7,654,14
6934,0.457,0.913,Schizophrenias,0.7,37,14
7098,0.417,0.957,Type 1 Diabetes,0.7,1245,3
27286,0.555,0.87,Epilepsies,0.7,1246,13
9446,0.557,0.783,Parkinson Disease,0.7,1247,4
347730,0.783,0.217,Schizophrenias,0.7,1248,14
3623,0.514,0.783,Prostate Cancer,0.7,1249,20
729230,0.416,0.913,Type 1 Diabetes,0.7,1250,3
941,0.422,0.87,Type 1 Diabetes,0.7,1251,3
2176,0.494,0.87,Breast Cancer,0.7,1252,1
2066,0.4,0.957,Bipolar Disorder,0.7,129,16
2932,0.377,0.957,Bipolar Disorder,0.7,58,16
4968,0.454,0.913,Type 2 Diabetes,0.7,668,0
4163,0.577,0.696,Colorectal Cancer,0.7,1045,7
26092,0.67,0.609,Duchenne Muscular Dystrophy,0.7,1253,9
407007,0.486,0.87,Type 2 Diabetes,0.7,879,0
1759,0.499,0.87,Epilepsies,0.7,1254,13
3303,0.373,0.957,Systemic lupus erythematosus,0.7,483,15
2159,0.451,0.913,Breast Cancer,0.7,1255,1
9166,0.516,0.652,Breast Cancer,0.7,1256,1
701,0.472,0.87,Colorectal Cancer,0.7,1257,7
4336,0.667,0.522,Amyotrophic Lateral Sclerosis (ALS),0.7,1258,8
3181,0.495,0.913,Frontotemporal dementia,0.7,1259,11
119391,0.586,0.739,Parkinson Disease,0.7,1260,4
23476,0.426,0.913,Colorectal Cancer,0.7,1261,7
5967,0.507,0.87,Type 1 Diabetes,0.7,1262,3
81562,0.713,0.261,Bipolar Disorder,0.7,1263,16
3162,0.343,0.957,Cystic Fibrosis,0.7,257,5
27184,0.727,0.174,Schizophrenias,0.7,1264,14
4916,0.454,0.87,Schizophrenias,0.7,1074,14
5116,0.522,0.87,Schizophrenias,0.7,1265,14
3117,0.443,0.913,Type 2 Diabetes,0.7,221,0
79868,0.608,0.522,Epilepsies,0.7,1266,13
26053,0.532,0.957,Epilepsies,0.7,1267,13
2752,0.455,0.913,Huntington Disease,0.7,702,6
221895,0.538,0.87,Systemic lupus erythematosus,0.7,593,15
11171,0.667,0.478,Colorectal Cancer,0.7,1268,7
1019,0.379,0.913,Type 2 Diabetes,0.7,318,0
7226,0.508,0.87,Parkinson Disease,0.7,1035,4
7148,0.526,0.783,Schizophrenias,0.7,1269,14
10125,0.561,0.696,Systemic lupus erythematosus,0.7,1270,15
84152,0.562,0.913,Bipolar Disorder,0.7,715,16
9369,0.599,0.87,Schizophrenias,0.7,1271,14
9388,0.551,0.696,Cardiovascular Diseases,0.7,1272,12
969,0.458,0.913,Type 1 Diabetes,0.7,1273,3
639,0.501,0.826,Systemic lupus erythematosus,0.7,1274,15
2870,0.654,0.652,Parkinson Disease,0.7,1275,4
1291,0.516,0.87,Duchenne Muscular Dystrophy,0.7,1276,9
2556,0.583,0.739,Bipolar Disorder,0.7,1277,16
2395,0.513,0.87,Type 2 Diabetes,0.7,1278,0
114904,0.612,0.696,Type 1 Diabetes,0.7,1279,3
55937,0.542,0.87,Type 1 Diabetes,0.7,380,3
3570,0.419,0.87,Alzheimer Disease,0.7,334,2
842,0.456,0.913,Parkinson Disease,0.7,1095,4
274,0.515,0.913,Breast Cancer,0.7,325,1
337,0.506,0.913,Alzheimer Disease,0.7,1280,2
25805,0.589,0.739,Colorectal Cancer,0.7,1281,7
7486,0.503,0.826,Type 2 Diabetes,0.7,1053,0
2558,0.598,0.478,Bipolar Disorder,0.7,1282,16
116150,0.565,0.783,Type 2 Diabetes,0.7,1283,0
43,0.42,0.957,Epilepsies,0.7,35,13
4923,0.507,0.87,Schizophrenias,0.7,1284,14
80208,0.558,0.696,Amyotrophic Lateral Sclerosis (ALS),0.7,1285,8
2195,0.495,0.913,Colorectal Cancer,0.7,1286,7
846,0.395,0.957,Epilepsies,0.7,1287,13
488,0.5,0.913,Cardiovascular Diseases,0.7,1172,12
9499,0.608,0.739,Duchenne Muscular Dystrophy,0.7,1288,9
553,0.643,0.696,Bipolar Disorder,0.7,1289,16
10318,0.519,0.826,Amyotrophic Lateral Sclerosis (ALS),0.7,444,8
177,0.386,0.913,Schizophrenias,0.7,140,14
2246,0.4,0.913,Schizophrenias,0.7,1290,14
1356,0.409,0.957,Epilepsies,0.7,848,13
50632,0.717,0.478,Schizophrenias,0.7,1291,14
7100,0.495,0.913,Cystic Fibrosis,0.7,705,5
5142,0.523,0.87,Bipolar Disorder,0.7,638,16
55690,0.565,0.826,Bipolar Disorder,0.7,1292,16
199,0.499,0.87,Type 1 Diabetes,0.7,1293,3
5610,0.444,0.913,Huntington Disease,0.7,635,6
1496,0.573,0.826,Schizophrenias,0.7,1294,14
2011,0.508,0.87,Schizophrenias,0.7,1295,14
3305,0.427,0.913,Schizophrenias,0.7,1296,14
10891,0.418,0.957,Schizophrenias,0.7,134,14
8200,0.503,0.783,Parkinson Disease,0.7,1297,4
1644,0.484,0.957,Bipolar Disorder,0.7,238,16
5562,0.526,0.913,Breast Cancer,0.7,1298,1
1639,0.557,0.696,Frontotemporal dementia,0.7,248,11
80212,0.751,0.391,Type 2 Diabetes,0.7,1299,0
3613,0.67,0.391,Schizophrenias,0.7,472,14
2911,0.5,0.913,Epilepsies,0.7,681,13
283450,0.599,0.739,Type 2 Diabetes,0.7,1300,0
22941,0.593,0.652,Bipolar Disorder,0.7,1301,16
1654,0.469,0.913,Colorectal Cancer,0.7,1048,7
56244,0.528,0.826,Rheumatoid arthritis,0.7,1302,10
831,0.513,0.87,Parkinson Disease,0.7,1303,4
283,0.392,0.957,Frontotemporal dementia,0.7,267,11
23274,0.576,0.783,Rheumatoid arthritis,0.7,299,10
3480,0.348,0.913,Parkinson Disease,0.7,188,4
8877,0.46,0.913,Type 2 Diabetes,0.7,1304,0
3887,0.59,0.783,Breast Cancer,0.7,1305,1
5159,0.384,0.913,Schizophrenias,0.7,1306,14
5078,0.612,0.739,Type 2 Diabetes,0.7,163,0
5313,0.542,0.696,Type 2 Diabetes,0.7,1307,0
2898,0.541,0.913,Bipolar Disorder,0.7,1084,16
9451,0.48,0.913,Type 1 Diabetes,0.7,1308,3
387129,0.584,0.87,Rheumatoid arthritis,0.7,1309,10
8678,0.417,0.913,Schizophrenias,0.7,1310,14
6059,0.643,0.609,Colorectal Cancer,0.7,1311,7
3547,0.639,0.522,Hypothyroidism,0.7,1312,18
22871,0.62,0.696,Schizophrenias,0.7,1313,14
5609,0.377,0.913,Schizophrenias,0.7,516,14
6869,0.447,0.913,Bipolar Disorder,0.7,1314,16
815,0.508,0.913,Bipolar Disorder,0.7,1315,16
952,0.431,0.913,Type 1 Diabetes,0.7,769,3
23245,0.612,0.87,Bipolar Disorder,0.7,1316,16
60685,0.765,0.304,Type 2 Diabetes,0.7,1317,0
2074,0.469,0.913,Colorectal Cancer,0.7,1318,7
122618,0.758,0.435,Rheumatoid arthritis,0.7,1319,10
4538,0.504,0.826,Schizophrenias,0.7,1320,14
6616,0.489,0.913,Type 2 Diabetes,0.7,760,0
5446,0.58,0.826,Alzheimer Disease,0.7,1321,2
92335,0.635,0.652,Epilepsies,0.7,1322,13
57282,0.624,0.652,Epilepsies,0.7,1323,13
4835,0.593,0.739,Parkinson Disease,0.7,1324,4
9901,0.693,0.609,Schizophrenias,0.7,1325,14
552,0.571,0.783,Schizophrenias,0.7,1326,14
841,0.409,0.913,Type 2 Diabetes,0.7,427,0
26960,0.627,0.739,Epilepsies,0.7,1327,13
51586,0.639,0.696,Schizophrenias,0.7,1328,14
10049,0.568,0.87,Duchenne Muscular Dystrophy,0.7,1329,9
5167,0.425,0.913,Cardiovascular Diseases,0.7,270,12
2778,0.379,0.957,Schizophrenias,0.7,555,14
4929,0.475,0.913,Epilepsies,0.7,142,13
55486,0.659,0.609,Type 2 Diabetes,0.7,1330,0
6445,0.576,0.826,Type 2 Diabetes,0.7,168,0
4217,0.504,0.87,Huntington Disease,0.7,1331,6
2052,0.469,0.913,Parkinson Disease,0.7,1332,4
7546,0.488,0.87,Schizophrenias,0.7,1333,14
217,0.425,0.957,Type 1 Diabetes,0.7,739,3
291,0.521,0.913,Bipolar Disorder,0.7,1334,16
4153,0.385,0.913,Bipolar Disorder,0.7,592,16
60684,0.583,0.696,Duchenne Muscular Dystrophy,0.7,1335,9
6908,0.492,0.913,Schizophrenias,0.7,1336,14
3897,0.436,0.913,Schizophrenias,0.7,1337,14
5048,0.481,0.783,Schizophrenias,0.7,1338,14
8438,0.598,0.696,Breast Cancer,0.7,1339,1
23522,0.502,0.826,Breast Cancer,0.7,1340,1
6755,0.525,0.783,Bipolar Disorder,0.7,1341,16
7019,0.5,0.913,Huntington Disease,0.7,754,6
89781,0.717,0.522,Schizophrenias,0.7,1342,14
9481,0.708,0.435,Schizophrenias,0.7,1343,14
4976,0.473,0.913,Schizophrenias,0.7,1344,14
55024,0.584,0.783,Type 1 Diabetes,0.7,281,3
685,0.6,0.783,Type 1 Diabetes,0.7,1345,3
316,0.602,0.696,Amyotrophic Lateral Sclerosis (ALS),0.7,1346,8
135152,0.848,0.174,Schizophrenias,0.7,1347,14
2200,0.387,0.913,Cardiovascular Diseases,0.7,1348,12
595,0.313,0.957,Colorectal Cancer,0.7,43,7
4988,0.446,0.957,Rheumatoid arthritis,0.7,261,10
558,0.435,0.913,Type 2 Diabetes,0.7,1349,0
2074,0.469,0.913,Colorectal Cancer,0.7,1318,7
4282,0.397,0.957,Cystic Fibrosis,0.7,794,5
84628,0.654,0.348,Bipolar Disorder,0.7,1350,16
2937,0.593,0.739,Alzheimer Disease,0.7,1351,2
2947,0.497,0.913,Cystic Fibrosis,0.7,1352,5
8932,0.538,0.783,Schizophrenias,0.7,1353,14
8379,0.531,0.913,Schizophrenias,0.65,1354,14
9968,0.444,0.913,Breast Cancer,0.65,1355,1
23451,0.471,0.826,Breast Cancer,0.65,1356,1
3417,0.407,0.913,Breast Cancer,0.65,1083,1
79722,0.605,0.739,Rheumatoid arthritis,0.65,1357,10
783,0.593,0.696,Schizophrenias,0.65,1358,14
5294,0.306,0.957,Cystic Fibrosis,0.65,814,5
10806,0.526,0.913,Schizophrenias,0.65,1359,14
5629,0.507,0.783,Type 2 Diabetes,0.65,1360,0
5426,0.474,0.87,Breast Cancer,0.65,239,1
51338,0.676,0.652,Alzheimer Disease,0.65,1361,2
6229,0.575,0.826,Sickle Cell Anemia,0.65,1362,17
10239,0.783,0.391,Type 2 Diabetes,0.65,1363,0
9863,0.564,0.783,Epilepsies,0.65,485,13
7266,0.713,0.522,Amyotrophic Lateral Sclerosis (ALS),0.65,1364,8
1806,0.452,0.913,Schizophrenias,0.65,136,14
64283,0.591,0.783,Amyotrophic Lateral Sclerosis (ALS),0.65,1365,8
57091,0.793,0.304,Alzheimer Disease,0.65,1366,2
785,0.633,0.609,Epilepsies,0.65,1367,13
1021,0.457,0.87,Rheumatoid arthritis,0.65,1368,10
2625,0.376,0.913,Rheumatoid arthritis,0.65,405,10
5184,0.475,0.913,Type 2 Diabetes,0.65,1369,0
83464,0.738,0.304,Alzheimer Disease,0.65,1370,2
100048912,0.448,0.913,Breast Cancer,0.65,1371,1
650,0.415,0.913,Lung Cancer,0.65,884,19
6925,0.43,0.913,Bipolar Disorder,0.65,420,16
84159,0.576,0.87,Rheumatoid arthritis,0.65,1372,10
26011,0.593,0.696,Bipolar Disorder,0.65,1373,16
6480,0.53,0.826,Type 2 Diabetes,0.65,1374,0
1512,0.542,0.783,Type 1 Diabetes,0.65,1375,3
84142,0.717,0.391,Breast Cancer,0.65,1376,1
6204,0.575,0.826,Sickle Cell Anemia,0.65,1377,17
7189,0.493,0.913,Rheumatoid arthritis,0.65,1378,10
2033,0.42,0.957,Colorectal Cancer,0.65,1379,7
80790,0.635,0.696,Type 2 Diabetes,0.65,1380,0
200734,0.56,0.826,Rheumatoid arthritis,0.65,1381,10
54887,0.744,0.435,Systemic lupus erythematosus,0.65,1382,15
1630,0.448,0.913,Schizophrenias,0.65,606,14
10125,0.561,0.696,Rheumatoid arthritis,0.65,1270,10
783,0.593,0.696,Bipolar Disorder,0.65,1358,16
3077,0.42,0.913,Colorectal Cancer,0.65,397,7
4482,0.599,0.826,Schizophrenias,0.65,1383,14
6201,0.584,0.696,Sickle Cell Anemia,0.65,1384,17
7083,0.521,0.696,Colorectal Cancer,0.65,1385,7
811,0.399,0.913,Colorectal Cancer,0.65,1087,7
10296,0.615,0.739,Type 2 Diabetes,0.65,1386,0
5816,0.515,0.913,Bipolar Disorder,0.65,498,16
6218,0.593,0.696,Sickle Cell Anemia,0.65,1387,17
11200,0.42,0.913,Colorectal Cancer,0.65,60,7
9055,0.558,0.783,Breast Cancer,0.65,1388,1
9429,0.378,0.913,Rheumatoid arthritis,0.65,210,10
1591,0.459,0.87,Colorectal Cancer,0.65,544,7
1136,0.336,0.957,Amyotrophic Lateral Sclerosis (ALS),0.65,620,8
57094,0.662,0.478,Epilepsies,0.65,1389,13
8764,0.513,0.826,Rheumatoid arthritis,0.65,1390,10
9881,0.686,0.261,Bipolar Disorder,0.65,1391,16
699,0.487,0.87,Colorectal Cancer,0.65,471,7
847,0.35,1.0,Rheumatoid arthritis,0.65,254,10
1910,0.448,0.913,Breast Cancer,0.65,1392,1
7252,0.608,0.783,Hypothyroidism,0.65,784,18
2004,0.516,0.913,Breast Cancer,0.65,1393,1
2597,0.44,0.913,Colorectal Cancer,0.65,661,7
240,0.431,0.913,Rheumatoid arthritis,0.65,1394,10
9446,0.557,0.783,Alzheimer Disease,0.65,1247,2
151,0.522,0.826,Type 2 Diabetes,0.65,1395,0
2332,0.44,0.957,Schizophrenias,0.65,1396,14
7132,0.371,0.913,Schizophrenias,0.65,371,14
2100,0.373,0.913,Rheumatoid arthritis,0.65,185,10
9801,0.536,0.913,Breast Cancer,0.65,1397,1
5091,0.499,0.87,Type 2 Diabetes,0.65,1398,0
8425,0.558,0.913,Duchenne Muscular Dystrophy,0.65,1399,9
1808,0.544,0.783,Bipolar Disorder,0.65,851,16
643,0.446,0.913,Breast Cancer,0.65,1400,1
421,0.537,0.913,Schizophrenias,0.65,1401,14
23040,0.491,0.913,Schizophrenias,0.65,1402,14
3119,0.421,0.957,Schizophrenias,0.65,137,14
9635,0.612,0.739,Breast Cancer,0.65,1403,1
6778,0.438,0.913,Prostate Cancer,0.65,1404,20
2,0.464,0.913,Parkinson Disease,0.65,419,4
2668,0.423,0.913,Huntington Disease,0.65,98,6
2898,0.541,0.913,Schizophrenias,0.65,1084,14
