geneNcbiID,geneDSI,geneDPI,diseaseName,score,gene_index,disease_index
283,0.392,0.957,Frontotemporal dementia,0.7,256,11
2074,0.469,0.913,Colorectal Cancer,0.7,1307,7
4153,0.385,0.913,Bipolar Disorder,0.7,575,15
4929,0.476,0.913,Epilepsies,0.7,134,12
26960,0.627,0.739,Epilepsies,0.7,1308,12
4217,0.504,0.87,Huntington Disease,0.7,1309,6
6908,0.493,0.913,Schizophrenias,0.7,1310,13
2052,0.468,0.913,Parkinson Disease,0.7,1311,4
841,0.41,0.913,Type 2 Diabetes,0.7,402,0
291,0.521,0.913,Bipolar Disorder,0.7,1312,15
57282,0.623,0.652,Epilepsies,0.7,1313,12
9901,0.696,0.609,Schizophrenias,0.7,1314,13
51586,0.639,0.696,Schizophrenias,0.7,1315,13
2778,0.379,0.957,Schizophrenias,0.7,536,13
92335,0.635,0.652,Epilepsies,0.7,1316,12
10049,0.569,0.87,Duchenne Muscular Dystrophy,0.7,1317,9
60684,0.583,0.696,Duchenne Muscular Dystrophy,0.7,1318,9
7546,0.488,0.87,Schizophrenias,0.7,1319,13
8438,0.6,0.652,Breast Cancer,0.7,1320,1
55486,0.659,0.609,Type 2 Diabetes,0.7,1321,0
6445,0.576,0.826,Type 2 Diabetes,0.7,158,0
217,0.427,0.957,Type 1 Diabetes,0.7,699,2
5048,0.481,0.783,Schizophrenias,0.7,1322,13
552,0.577,0.783,Schizophrenias,0.7,1323,13
23522,0.503,0.826,Breast Cancer,0.7,1324,1
6755,0.525,0.783,Bipolar Disorder,0.7,1325,15
685,0.6,0.783,Type 1 Diabetes,0.7,1326,2
9481,0.708,0.435,Schizophrenias,0.7,1327,13
4835,0.594,0.696,Parkinson Disease,0.7,1328,4
595,0.314,0.957,Colorectal Cancer,0.7,111,7
4282,0.397,0.957,Cystic Fibrosis,0.7,752,5
558,0.435,0.913,Type 2 Diabetes,0.7,1329,0
7019,0.501,0.913,Huntington Disease,0.7,704,6
135152,0.848,0.174,Schizophrenias,0.7,1330,13
89781,0.717,0.522,Schizophrenias,0.7,1331,13
4976,0.474,0.913,Schizophrenias,0.7,1332,13
2947,0.499,0.913,Cystic Fibrosis,0.7,1333,5
2200,0.387,0.913,Cardiovascular Diseases,0.7,1334,14
55024,0.584,0.783,Type 1 Diabetes,0.7,270,2
84628,0.654,0.348,Bipolar Disorder,0.7,1335,15
8932,0.538,0.783,Schizophrenias,0.7,1336,13
8379,0.532,0.913,Schizophrenias,0.65,1337,13
9968,0.445,0.913,Breast Cancer,0.65,1338,1
23451,0.472,0.826,Breast Cancer,0.65,1339,1
3417,0.407,0.913,Breast Cancer,0.65,1044,1
79722,0.605,0.739,Rheumatoid arthritis,0.65,1340,10
783,0.592,0.696,Schizophrenias,0.65,1341,13
5294,0.307,0.957,Cystic Fibrosis,0.65,781,5
10806,0.526,0.913,Schizophrenias,0.65,1342,13
5629,0.507,0.783,Type 2 Diabetes,0.65,1343,0
5426,0.475,0.87,Breast Cancer,0.65,231,1
51338,0.676,0.652,Alzheimer Disease,0.65,1344,3
6229,0.575,0.826,Sickle Cell Anemia,0.65,1345,17
10239,0.783,0.391,Type 2 Diabetes,0.65,1346,0
9863,0.563,0.783,Epilepsies,0.65,456,12
785,0.633,0.609,Epilepsies,0.65,1347,12
57091,0.793,0.304,Alzheimer Disease,0.65,1348,3
1806,0.452,0.913,Schizophrenias,0.65,127,13
64283,0.596,0.783,Amyotrophic Lateral Sclerosis (ALS),0.65,1349,8
650,0.416,0.913,Lung Cancer,0.65,856,19
83464,0.738,0.304,Alzheimer Disease,0.65,1350,3
1021,0.458,0.87,Rheumatoid arthritis,0.65,1351,10
84159,0.576,0.87,Rheumatoid arthritis,0.65,1352,10
5184,0.476,0.913,Type 2 Diabetes,0.65,1353,0
6925,0.43,0.913,Bipolar Disorder,0.65,398,15
100048912,0.45,0.913,Breast Cancer,0.65,1354,1
2625,0.376,0.913,Rheumatoid arthritis,0.65,379,10
6204,0.575,0.826,Sickle Cell Anemia,0.65,1355,17
84142,0.717,0.391,Breast Cancer,0.65,1356,1
1512,0.549,0.783,Type 1 Diabetes,0.65,1357,2
26011,0.592,0.696,Bipolar Disorder,0.65,1358,15
6480,0.531,0.826,Type 2 Diabetes,0.65,1359,0
54887,0.744,0.435,Systemic lupus erythematosus,0.65,1360,16
10125,0.562,0.696,Rheumatoid arthritis,0.65,1256,10
783,0.592,0.696,Bipolar Disorder,0.65,1341,15
200734,0.56,0.826,Rheumatoid arthritis,0.65,1361,10
2033,0.42,0.957,Colorectal Cancer,0.65,1362,7
7189,0.493,0.913,Rheumatoid arthritis,0.65,1363,10
80790,0.639,0.696,Type 2 Diabetes,0.65,1364,0
1630,0.448,0.913,Schizophrenias,0.65,586,13
5816,0.516,0.913,Bipolar Disorder,0.65,472,15
57094,0.662,0.478,Epilepsies,0.65,1365,12
4482,0.599,0.826,Schizophrenias,0.65,1366,13
1591,0.458,0.87,Colorectal Cancer,0.65,525,7
9429,0.378,0.913,Rheumatoid arthritis,0.65,201,10
9055,0.561,0.783,Breast Cancer,0.65,1367,1
6201,0.584,0.696,Sickle Cell Anemia,0.65,1368,17
240,0.432,0.913,Rheumatoid arthritis,0.65,1369,10
2004,0.516,0.913,Breast Cancer,0.65,1370,1
11200,0.421,0.913,Colorectal Cancer,0.65,57,7
2597,0.44,0.913,Colorectal Cancer,0.65,1129,7
9881,0.685,0.261,Bipolar Disorder,0.65,1371,15
10296,0.615,0.739,Type 2 Diabetes,0.65,1372,0
7252,0.607,0.783,Hypothyroidism,0.65,737,18
1136,0.336,0.957,Amyotrophic Lateral Sclerosis (ALS),0.65,593,8
699,0.488,0.87,Colorectal Cancer,0.65,445,7
7083,0.523,0.696,Colorectal Cancer,0.65,1373,7
847,0.35,1.0,Rheumatoid arthritis,0.65,246,10
3077,0.42,0.913,Colorectal Cancer,0.65,370,7
8764,0.515,0.826,Rheumatoid arthritis,0.65,1374,10
6218,0.592,0.696,Sickle Cell Anemia,0.65,1375,17
865,0.541,0.826,Breast Cancer,0.65,1376,1
8741,0.515,0.826,Colorectal Cancer,0.65,1377,7
169792,0.55,0.826,Type 1 Diabetes,0.65,601,2
7132,0.371,0.913,Schizophrenias,0.65,347,13
421,0.537,0.913,Schizophrenias,0.65,1378,13
1020,0.471,0.957,Schizophrenias,0.65,566,13
2100,0.373,0.913,Rheumatoid arthritis,0.65,174,10
6518,0.592,0.652,Breast Cancer,0.65,1379,1
7128,0.425,0.913,Breast Cancer,0.65,401,1
389434,0.685,0.522,Hypothyroidism,0.65,1380,18
91074,0.682,0.261,Breast Cancer,0.65,1381,1
5747,0.387,0.913,Rheumatoid arthritis,0.65,1382,10
151,0.522,0.826,Type 2 Diabetes,0.65,1383,0
5970,0.398,0.957,Type 2 Diabetes,0.65,1111,0
3673,0.472,0.913,Type 2 Diabetes,0.65,1384,0
3417,0.407,0.913,Colorectal Cancer,0.65,1044,7
5579,0.455,0.957,Type 2 Diabetes,0.65,1385,0
2332,0.44,0.957,Schizophrenias,0.65,1386,13
3481,0.336,0.957,Schizophrenias,0.65,734,13
9968,0.445,0.913,Schizophrenias,0.65,1338,13
6241,0.513,0.913,Colorectal Cancer,0.65,1387,7
2898,0.541,0.913,Schizophrenias,0.65,1045,13
2026,0.375,0.913,Parkinson Disease,0.65,1067,4
7980,0.522,0.739,Breast Cancer,0.65,1159,1
9635,0.612,0.739,Breast Cancer,0.65,1388,1
7037,0.394,0.957,Colorectal Cancer,0.65,617,7
406936,0.51,0.87,Type 2 Diabetes,0.65,1389,0
8425,0.558,0.913,Duchenne Muscular Dystrophy,0.65,1390,9
6778,0.439,0.913,Prostate Cancer,0.65,1391,20
811,0.4,0.913,Colorectal Cancer,0.65,1392,7
9801,0.536,0.913,Breast Cancer,0.65,1393,1
8614,0.551,0.739,Breast Cancer,0.65,1394,1
1910,0.448,0.913,Breast Cancer,0.65,1395,1
2668,0.423,0.913,Huntington Disease,0.65,89,6
5091,0.499,0.87,Type 2 Diabetes,0.65,1396,0
5915,0.427,0.913,Colorectal Cancer,0.65,479,7
9446,0.557,0.783,Alzheimer Disease,0.65,1243,3
23040,0.491,0.913,Schizophrenias,0.65,1397,13
2,0.464,0.913,Parkinson Disease,0.65,397,4
56946,0.625,0.609,Breast Cancer,0.65,1398,1
102,0.488,0.913,Breast Cancer,0.65,773,1
1269,0.452,0.913,Breast Cancer,0.65,1010,1
51129,0.479,0.913,Breast Cancer,0.65,1399,1
64127,0.41,0.87,Breast Cancer,0.65,1400,1
643,0.448,0.913,Breast Cancer,0.65,1401,1
1808,0.544,0.783,Bipolar Disorder,0.65,822,15
23274,0.578,0.783,Systemic lupus erythematosus,0.65,290,16
23394,0.51,0.87,Schizophrenias,0.65,1402,13
3119,0.422,0.957,Schizophrenias,0.65,128,13
92,0.577,0.783,Colorectal Cancer,0.65,1403,7
4741,0.612,0.783,Alzheimer Disease,0.65,1404,3
5783,0.527,0.913,Colorectal Cancer,0.65,1405,7
59338,0.679,0.696,Type 2 Diabetes,0.65,1406,0
246778,0.445,0.826,Type 1 Diabetes,0.65,1407,2
4615,0.413,0.913,Colorectal Cancer,0.65,1408,7
6891,0.497,0.87,Systemic lupus erythematosus,0.65,657,16
5071,0.405,0.913,Schizophrenias,0.65,19,13
2638,0.45,0.913,Rheumatoid arthritis,0.65,360,10
5590,0.452,0.913,Colorectal Cancer,0.65,1409,7
7159,0.585,0.739,Breast Cancer,0.65,1410,1
2260,0.339,0.957,Bipolar Disorder,0.65,219,15
400359,0.727,0.391,Bipolar Disorder,0.65,1411,15
6347,0.308,0.957,Bipolar Disorder,0.65,555,15
998,0.444,0.87,Schizophrenias,0.65,1412,13
7432,0.425,0.913,Schizophrenias,0.65,1413,13
8940,0.649,0.609,Schizophrenias,0.65,1414,13
2153,0.389,0.913,Breast Cancer,0.65,1415,1
1356,0.41,0.957,Type 1 Diabetes,0.65,819,2
928,0.439,0.913,Colorectal Cancer,0.65,1416,7
9861,0.7,0.652,Type 2 Diabetes,0.65,1417,0
1543,0.4,0.957,Systemic lupus erythematosus,0.65,205,16
3146,0.36,0.957,Amyotrophic Lateral Sclerosis (ALS),0.65,1418,8
8864,0.483,0.957,Bipolar Disorder,0.65,962,15
467,0.471,0.913,Type 2 Diabetes,0.65,1419,0
129787,0.738,0.391,Type 2 Diabetes,0.65,1420,0
2690,0.448,0.913,Type 2 Diabetes,0.65,1421,0
347,0.51,0.783,Schizophrenias,0.65,1422,13
6530,0.511,0.957,Schizophrenias,0.65,1423,13
8991,0.563,0.826,Schizophrenias,0.65,1424,13
3304,0.484,0.913,Breast Cancer,0.65,731,1
2122,0.465,0.87,Breast Cancer,0.65,1425,1
11197,0.488,0.87,Breast Cancer,0.65,541,1
1942,0.566,0.739,Breast Cancer,0.65,1426,1
5782,0.551,0.87,Colorectal Cancer,0.65,1427,7
8991,0.563,0.826,Colorectal Cancer,0.65,1424,7
5141,0.528,0.87,Schizophrenias,0.65,1428,13
2173,0.584,0.739,Schizophrenias,0.65,940,13
3672,0.57,0.783,Type 2 Diabetes,0.65,1429,0
2920,0.504,0.826,Breast Cancer,0.65,1430,1
4321,0.456,0.87,Rheumatoid arthritis,0.65,1431,10
3699,0.633,0.696,Bipolar Disorder,0.65,1164,15
8128,0.607,0.696,Bipolar Disorder,0.65,915,15
5445,0.536,1.0,Cardiovascular Diseases,0.65,556,14
65267,0.543,0.913,Schizophrenias,0.65,1432,13
780,0.482,0.957,Schizophrenias,0.65,999,13
5329,0.403,0.913,Rheumatoid arthritis,0.65,1433,10
3945,0.433,0.913,Breast Cancer,0.65,1434,1
7056,0.4,0.913,Rheumatoid arthritis,0.65,1435,10
2944,0.368,1.0,Cystic Fibrosis,0.65,419,5
8314,0.422,0.913,Lung Cancer,0.65,910,19
145741,0.738,0.304,Type 2 Diabetes,0.65,1436,0
3192,0.49,0.913,Epilepsies,0.65,1437,12
3065,0.438,0.957,Schizophrenias,0.65,1438,13
857,0.375,0.913,Schizophrenias,0.65,204,13
54584,0.733,0.435,Schizophrenias,0.65,1439,13
23030,0.538,0.783,Breast Cancer,0.65,1440,1
3604,0.467,0.913,Colorectal Cancer,0.65,1441,7
8851,0.696,0.435,Alzheimer Disease,0.65,1442,3
2952,0.389,0.957,Alzheimer Disease,0.65,569,3
1135,0.483,0.87,Bipolar Disorder,0.65,1443,15
2900,0.602,0.783,Bipolar Disorder,0.65,990,15
22806,0.546,0.783,Rheumatoid arthritis,0.65,1444,10
388125,0.848,0.217,Type 2 Diabetes,0.65,1445,0
406903,0.472,0.913,Type 2 Diabetes,0.65,494,0
2155,0.444,0.913,Type 1 Diabetes,0.65,931,2
6625,0.625,0.826,Systemic lupus erythematosus,0.65,1446,16
54541,0.549,0.87,Parkinson Disease,0.65,1447,4
7403,0.436,0.87,Colorectal Cancer,0.65,1448,7
2549,0.555,0.783,Breast Cancer,0.65,1449,1
2739,0.496,0.87,Schizophrenias,0.65,729,13
9590,0.539,0.783,Breast Cancer,0.65,732,1
2572,0.498,0.87,Bipolar Disorder,0.65,67,15
361,0.436,0.913,Schizophrenias,0.65,1450,13
4504,0.549,0.87,Breast Cancer,0.65,1135,1
6470,0.554,0.739,Breast Cancer,0.65,1451,1
81619,0.713,0.565,Alzheimer Disease,0.65,1452,3
3123,0.376,0.957,Breast Cancer,0.65,47,1
6833,0.475,0.87,Type 1 Diabetes,0.65,253,2
6863,0.388,1.0,Schizophrenias,0.65,1453,13
4217,0.504,0.87,Parkinson Disease,0.65,1309,4
1392,0.417,0.913,Schizophrenias,0.65,1136,13
55193,0.489,0.87,Schizophrenias,0.65,1454,13
9734,0.416,0.913,Schizophrenias,0.65,1455,13
2931,0.551,0.87,Schizophrenias,0.65,1456,13
1649,0.43,0.913,Colorectal Cancer,0.65,540,7
1786,0.394,0.957,Bipolar Disorder,0.65,482,15
375,0.581,0.783,Breast Cancer,0.65,1457,1
5451,0.433,0.913,Breast Cancer,0.65,1458,1
5293,0.459,0.913,Colorectal Cancer,0.65,1459,7
857,0.375,0.913,Amyotrophic Lateral Sclerosis (ALS),0.65,204,8
653361,0.465,0.913,Rheumatoid arthritis,0.65,365,10
83795,0.783,0.304,Type 2 Diabetes,0.65,1460,0
2566,0.474,0.913,Schizophrenias,0.65,327,13
84687,0.606,0.826,Schizophrenias,0.65,1461,13
574442,0.649,0.565,Breast Cancer,0.65,1462,1
6999,0.555,0.87,Bipolar Disorder,0.65,1463,15
22854,0.582,0.783,Schizophrenias,0.65,1464,13
1816,0.576,0.739,Bipolar Disorder,0.65,1465,15
7515,0.419,0.913,Type 2 Diabetes,0.65,333,0
581,0.364,0.913,Type 2 Diabetes,0.65,329,0
407050,0.52,0.87,Colorectal Cancer,0.65,1466,7
25913,0.51,0.826,Colorectal Cancer,0.65,1467,7
81567,0.513,0.87,Rheumatoid arthritis,0.65,1171,10
1454,0.56,0.826,Bipolar Disorder,0.65,1468,15
8667,0.649,0.739,Prostate Cancer,0.65,1469,20
3156,0.432,0.913,Parkinson Disease,0.65,334,4
2562,0.53,0.826,Schizophrenias,0.65,881,13
26053,0.533,0.957,Schizophrenias,0.65,1254,13
3106,0.397,0.913,Schizophrenias,0.65,1470,13
202333,0.7,0.478,Schizophrenias,0.65,1471,13
4825,0.606,0.652,Type 2 Diabetes,0.65,1472,0
6505,0.552,0.826,Epilepsies,0.65,905,12
2813,0.647,0.652,Type 2 Diabetes,0.65,1473,0
84870,0.541,0.739,Breast Cancer,0.65,1474,1
116,0.475,0.957,Bipolar Disorder,0.65,906,15
2892,0.538,0.826,Bipolar Disorder,0.65,1475,15
573,0.539,0.87,Bipolar Disorder,0.65,838,15
1141,0.592,0.478,Alzheimer Disease,0.65,1476,3
8431,0.467,0.87,Type 2 Diabetes,0.65,1477,0
1392,0.417,0.913,Epilepsies,0.65,1136,12
139285,0.537,0.826,Colorectal Cancer,0.65,1478,7
10395,0.523,0.826,Colorectal Cancer,0.65,1479,7
406900,0.535,0.913,Colorectal Cancer,0.65,1480,7
7157,0.256,0.957,Sickle Cell Anemia,0.65,21,17
3559,0.38,0.957,Schizophrenias,0.65,142,13
135,0.472,0.957,Rheumatoid arthritis,0.65,1005,10
2181,0.614,0.783,Breast Cancer,0.65,1481,1
5610,0.445,0.913,Parkinson Disease,0.65,1118,4
4536,0.542,0.826,Parkinson Disease,0.65,1482,4
5025,0.511,0.87,Epilepsies,0.65,1483,12
9510,0.5,0.826,Alzheimer Disease,0.65,1040,3
685,0.6,0.783,Type 2 Diabetes,0.65,1326,0
6786,0.465,0.913,Colorectal Cancer,0.65,1484,7
8405,0.52,0.826,Colorectal Cancer,0.65,1485,7
100128977,0.7,0.435,Parkinson Disease,0.65,1486,4
10743,0.499,0.87,Schizophrenias,0.65,1487,13
4340,0.51,0.87,Schizophrenias,0.65,1488,13
6310,0.515,0.87,Schizophrenias,0.65,1489,13
801,0.548,0.87,Alzheimer Disease,0.65,1490,3
27445,0.586,0.87,Bipolar Disorder,0.65,1491,15
7096,0.474,0.87,Rheumatoid arthritis,0.65,1492,10
222698,0.783,0.348,Schizophrenias,0.65,1493,13
6870,0.504,0.913,Schizophrenias,0.65,1494,13
84547,0.774,0.304,Schizophrenias,0.65,1495,13
5327,0.359,0.957,Schizophrenias,0.65,343,13
57188,0.7,0.565,Schizophrenias,0.65,1496,13
1909,0.443,0.913,Breast Cancer,0.65,1206,1
10276,0.641,0.478,Breast Cancer,0.65,1497,1
7480,0.543,0.826,Breast Cancer,0.65,1498,1
2170,0.452,0.913,Type 2 Diabetes,0.65,1499,0
4537,0.554,0.783,Parkinson Disease,0.65,1500,4
1960,0.627,0.739,Bipolar Disorder,0.65,895,15
64067,0.649,0.478,Bipolar Disorder,0.65,431,15
2952,0.389,0.957,Rheumatoid arthritis,0.65,569,10
1859,0.465,0.913,Epilepsies,0.65,1501,12
133522,0.565,0.783,Breast Cancer,0.65,1502,1
9228,0.625,0.783,Schizophrenias,0.65,1503,13
23413,0.627,0.87,Schizophrenias,0.65,1504,13
7514,0.489,0.826,Colorectal Cancer,0.65,1505,7
8065,0.631,0.696,Breast Cancer,0.65,1506,1
29108,0.447,0.957,Colorectal Cancer,0.65,1507,7
10480,0.551,0.913,Breast Cancer,0.65,1508,1
2903,0.476,0.957,Huntington Disease,0.65,235,6
6530,0.511,0.957,Bipolar Disorder,0.65,1423,15
6721,0.507,0.826,Schizophrenias,0.65,1228,13
4233,0.346,0.957,Schizophrenias,0.65,386,13
442911,0.614,0.826,Schizophrenias,0.65,1509,13
7040,0.264,0.913,Epilepsies,0.65,74,12
11171,0.667,0.478,Colorectal Cancer,0.65,1252,7
406920,0.552,0.826,Colorectal Cancer,0.65,1510,7
406938,0.398,0.913,Type 1 Diabetes,0.65,747,2
3065,0.438,0.957,Rheumatoid arthritis,0.65,1438,10
55193,0.489,0.87,Bipolar Disorder,0.65,1454,15
9908,0.639,0.609,Breast Cancer,0.65,1511,1
6091,0.48,0.913,Breast Cancer,0.65,1512,1
23413,0.627,0.87,Bipolar Disorder,0.65,1504,15
7015,0.348,0.957,Systemic lupus erythematosus,0.65,779,16
6595,0.43,0.913,Schizophrenias,0.65,1513,13
5062,0.51,0.87,Schizophrenias,0.65,1514,13
5354,0.482,0.913,Schizophrenias,0.65,1515,13
3697,0.623,0.652,Schizophrenias,0.65,1235,13
154664,0.53,0.87,Schizophrenias,0.65,1516,13
1959,0.526,0.87,Schizophrenias,0.65,1517,13
2247,0.337,0.913,Schizophrenias,0.65,1518,13
9474,0.468,0.913,Colorectal Cancer,0.65,1519,7
1585,0.507,0.739,Type 2 Diabetes,0.65,1520,0
3077,0.42,0.913,Breast Cancer,0.65,370,1
4128,0.425,0.957,Huntington Disease,0.65,487,6
127933,0.676,0.391,Schizophrenias,0.65,1521,13
5795,0.546,0.913,Colorectal Cancer,0.65,1073,7
831,0.515,0.87,Rheumatoid arthritis,0.65,1282,10
3481,0.336,0.957,Rheumatoid arthritis,0.65,734,10
11215,0.692,0.522,Bipolar Disorder,0.65,1522,15
4914,0.387,0.957,Bipolar Disorder,0.65,455,15
5428,0.436,0.957,Bipolar Disorder,0.65,291,15
347,0.51,0.783,Type 2 Diabetes,0.65,1422,0
406947,0.385,0.957,Type 1 Diabetes,0.65,1523,2
2066,0.4,0.957,Frontotemporal dementia,0.65,118,11
407007,0.485,0.87,Colorectal Cancer,0.65,847,7
64127,0.41,0.87,Systemic lupus erythematosus,0.65,1400,16
23245,0.61,0.87,Schizophrenias,0.65,1300,13
26011,0.592,0.696,Schizophrenias,0.65,1358,13
7097,0.363,0.913,Schizophrenias,0.65,698,13
51735,0.804,0.348,Schizophrenias,0.65,1524,13
10097,0.588,0.783,Schizophrenias,0.65,1525,13
3643,0.395,0.913,Parkinson Disease,0.65,60,4
1769,0.481,0.913,Bipolar Disorder,0.65,1526,15
7534,0.501,0.913,Bipolar Disorder,0.65,1527,15
4688,0.538,0.783,Rheumatoid arthritis,0.65,1528,10
775,0.413,0.957,Epilepsies,0.65,199,12
4842,0.442,0.957,Cystic Fibrosis,0.65,427,5
23208,0.717,0.435,Schizophrenias,0.65,1529,13
64288,0.704,0.522,Schizophrenias,0.65,1530,13
816,0.516,0.913,Schizophrenias,0.65,1531,13
9379,0.679,0.522,Schizophrenias,0.65,1532,13
1740,0.586,0.783,Bipolar Disorder,0.65,437,15
5579,0.455,0.957,Colorectal Cancer,0.65,1385,7
5770,0.473,0.913,Schizophrenias,0.65,79,13
55140,0.692,0.478,Amyotrophic Lateral Sclerosis (ALS),0.65,1533,8
164656,0.598,0.652,Breast Cancer,0.65,1534,1
203328,0.869,0.174,Breast Cancer,0.65,1535,1
56254,0.639,0.565,Breast Cancer,0.65,1536,1
2891,0.53,0.826,Bipolar Disorder,0.65,933,15
1906,0.347,0.957,Rheumatoid arthritis,0.65,326,10
22802,0.614,0.739,Cystic Fibrosis,0.65,1537,5
84168,0.53,0.826,Colorectal Cancer,0.65,1538,7
3113,0.532,0.826,Type 1 Diabetes,0.65,1539,2
4624,0.543,0.826,Cardiovascular Diseases,0.65,1540,14
4261,0.508,0.87,Systemic lupus erythematosus,0.65,273,16
9529,0.645,0.739,Parkinson Disease,0.65,1541,4
323,0.751,0.478,Alzheimer Disease,0.65,1542,3
11215,0.692,0.522,Schizophrenias,0.65,1522,13
7098,0.417,0.957,Schizophrenias,0.65,1238,13
7436,0.53,0.826,Schizophrenias,0.65,1149,13
23411,0.372,0.957,Bipolar Disorder,0.65,467,15
6517,0.499,0.826,Alzheimer Disease,0.65,114,3
11178,0.627,0.652,Breast Cancer,0.65,1543,1
149563,0.713,0.435,Breast Cancer,0.65,1544,1
8085,0.405,0.87,Lung Cancer,0.65,1209,19
2869,0.551,0.826,Cardiovascular Diseases,0.65,1545,14
2175,0.49,0.87,Breast Cancer,0.65,1546,1
8667,0.649,0.739,Breast Cancer,0.65,1469,1
55135,0.563,0.826,Breast Cancer,0.65,1547,1
2890,0.525,0.913,Bipolar Disorder,0.65,625,15
3612,0.713,0.609,Bipolar Disorder,0.65,1548,15
64478,0.553,0.87,Bipolar Disorder,0.65,285,15
407027,0.576,0.826,Breast Cancer,0.65,1549,1
6653,0.545,0.783,Alzheimer Disease,0.65,193,3
10019,0.497,0.783,Colorectal Cancer,0.65,298,7
1948,0.504,0.87,Colorectal Cancer,0.65,1550,7
160364,0.67,0.652,Rheumatoid arthritis,0.65,1551,10
3679,0.335,0.957,Duchenne Muscular Dystrophy,0.65,1552,9
6511,0.713,0.478,Schizophrenias,0.65,1553,13
4835,0.594,0.696,Breast Cancer,0.65,1328,1
79695,0.696,0.391,Colorectal Cancer,0.65,1554,7
83990,0.484,0.87,Colorectal Cancer,0.65,129,7
4035,0.456,0.913,Colorectal Cancer,0.65,1108,7
2155,0.444,0.913,Colorectal Cancer,0.65,931,7
10018,0.462,0.913,Type 2 Diabetes,0.65,1555,0
3482,0.515,0.87,Type 2 Diabetes,0.65,1556,0
2354,0.406,0.913,Epilepsies,0.65,1557,12
7157,0.256,0.957,Colorectal Cancer,0.65,21,7
2896,0.402,0.913,Bipolar Disorder,0.65,51,15
9940,0.57,0.696,Breast Cancer,0.65,1558,1
1268,0.431,0.957,Bipolar Disorder,0.65,404,15
2166,0.501,0.913,Breast Cancer,0.65,1559,1
5445,0.536,1.0,Alzheimer Disease,0.65,556,3
65217,0.552,0.783,Schizophrenias,0.65,1560,13
79813,0.427,0.913,Schizophrenias,0.65,1561,13
90139,0.831,0.304,Schizophrenias,0.65,1562,13
3440,0.423,0.87,Breast Cancer,0.65,1563,1
3117,0.444,0.913,Breast Cancer,0.65,211,1
9415,0.523,0.87,Schizophrenias,0.65,1078,13
996,0.623,0.609,Breast Cancer,0.65,1564,1
5002,0.618,0.652,Breast Cancer,0.65,1565,1
3077,0.42,0.913,Rheumatoid arthritis,0.65,370,10
104,0.554,0.913,Bipolar Disorder,0.65,1566,15
2947,0.499,0.913,Alzheimer Disease,0.65,1333,3
2051,0.54,0.913,Colorectal Cancer,0.65,1567,7
1003,0.484,0.913,Colorectal Cancer,0.65,965,7
266743,0.629,0.652,Schizophrenias,0.65,1568,13
27115,0.67,0.565,Schizophrenias,0.65,1569,13
338442,0.595,0.739,Schizophrenias,0.65,1570,13
3836,0.708,0.435,Schizophrenias,0.65,1571,13
387129,0.585,0.87,Schizophrenias,0.65,1572,13
4035,0.456,0.913,Schizophrenias,0.65,1108,13
6812,0.493,0.826,Schizophrenias,0.65,330,13
7101,0.564,0.783,Schizophrenias,0.65,1573,13
774,0.578,0.87,Schizophrenias,0.65,1574,13
57084,0.67,0.565,Schizophrenias,0.65,1575,13
3082,0.347,0.913,Parkinson Disease,0.65,1576,4
4508,0.495,0.826,Parkinson Disease,0.65,1577,4
10297,0.523,0.87,Breast Cancer,0.65,1578,1
2941,0.637,0.522,Parkinson Disease,0.65,1579,4
241,0.528,0.913,Breast Cancer,0.65,1580,1
57178,0.536,0.87,Breast Cancer,0.65,1581,1
27328,0.685,0.522,Alzheimer Disease,0.65,1582,3
776,0.491,0.87,Bipolar Disorder,0.65,1583,15
8553,0.514,0.783,Bipolar Disorder,0.65,1584,15
5594,0.337,0.957,Bipolar Disorder,0.65,717,15
406971,0.501,0.87,Type 2 Diabetes,0.65,1585,0
966,0.473,0.826,Colorectal Cancer,0.65,1586,7
4729,0.615,0.609,Parkinson Disease,0.65,957,4
4804,0.416,0.913,Schizophrenias,0.65,1110,13
5599,0.395,0.913,Schizophrenias,0.65,352,13
3269,0.575,0.913,Schizophrenias,0.65,1587,13
1392,0.417,0.913,Bipolar Disorder,0.65,1136,15
6526,0.596,0.739,Bipolar Disorder,0.65,1588,15
3067,0.537,0.913,Colorectal Cancer,0.65,1589,7
4536,0.542,0.826,Alzheimer Disease,0.65,1482,3
773,0.435,0.957,Amyotrophic Lateral Sclerosis (ALS),0.65,1590,8
1031,0.499,0.87,Breast Cancer,0.65,1591,1
638,0.554,0.783,Colorectal Cancer,0.65,1165,7
201163,0.492,0.913,Colorectal Cancer,0.65,1592,7
54106,0.401,0.913,Cystic Fibrosis,0.65,573,5
4090,0.562,0.87,Type 2 Diabetes,0.65,1593,0
5080,0.43,0.913,Type 2 Diabetes,0.65,1594,0
51206,0.554,0.783,Type 2 Diabetes,0.65,1595,0
10580,0.652,0.696,Type 2 Diabetes,0.65,1596,0
776,0.491,0.87,Type 2 Diabetes,0.65,1583,0
392,0.635,0.652,Schizophrenias,0.65,1597,13
2020,0.582,0.696,Schizophrenias,0.65,1598,13
8295,0.54,0.783,Schizophrenias,0.65,1599,13
594857,0.507,0.87,Schizophrenias,0.65,1600,13
337,0.508,0.913,Schizophrenias,0.65,1601,13
793,0.56,0.87,Schizophrenias,0.65,1602,13
23492,0.563,0.522,Breast Cancer,0.65,1603,1
